dataset,project,pPath,pId,codeLine,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/data/time/Week,8,127,3,0,0,1,3,1,0,0,0,4,33,2,0,0
defect4j,chart,org/jfree/data/time/Week,8,410,2,0,0,1,2,0,2,0,0,4,24,5,0,0
defect4j,chart,org/jfree/data/time/Week,8,407,3,0,0,1,2,0,2,0,0,5,32,5,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,924,1,1,0,1,3,0,0,0,0,2,18,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,927,0,1,0,2,5,0,3,0,0,4,31,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,953,0,0,0,1,2,0,3,0,0,3,40,7,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,939,1,0,0,1,2,0,2,0,0,3,29,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,933,1,1,0,1,3,0,0,0,0,2,21,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,932,1,0,0,1,2,0,2,0,0,3,33,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,935,2,1,0,2,5,0,1,0,0,4,37,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,934,2,1,0,1,2,0,0,0,0,5,31,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,942,2,1,0,0,0,0,0,0,0,4,62,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,940,1,1,0,1,3,0,0,0,0,2,71,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,941,2,1,0,1,2,0,0,0,0,5,66,6,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,921,1,1,0,1,3,0,0,0,0,2,20,4,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,931,1,0,0,0,0,0,0,0,0,2,27,5,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,883,0,0,0,1,2,0,0,1,0,2,61,7,1,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,879,1,1,0,1,3,0,0,0,0,2,16,4,0.483333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,882,2,1,0,1,3,0,0,0,0,3,18,4,0.483333333,0
defect4j,chart,org/jfree/data/time/SerialDate,9,500,0,0,0,0,0,0,0,0,0,1,13,6,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,123,1,0,0,1,2,0,5,0,0,7,62,4,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,122,4,0,0,1,3,1,0,0,0,5,42,2,0.138888889,0
defect4j,chart,org/jfree/data/time/Day,9,124,0,0,0,2,4,0,3,0,0,3,28,5,0.138888889,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,452,0,0,0,2,5,0,3,0,0,3,31,7,0.114285714,0
defect4j,chart,org/jfree/data/time/Day,9,302,1,0,0,1,2,0,1,0,0,2,34,5,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,433,1,0,0,0,1,0,0,2,0,3,50,4,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,430,1,1,0,1,3,0,0,0,0,2,21,4,0.095833333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,435,1,0,0,1,2,0,3,0,0,4,50,5,0.095833333,0
defect4j,chart,org/jfree/data/time/Day,9,183,1,0,0,0,0,0,0,0,0,1,23,5,0.081481481,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,211,1,0,0,0,0,0,0,0,0,1,19,5,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,423,1,0,0,0,0,0,0,0,0,1,14,4,0.081481481,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,308,1,1,0,1,2,0,2,0,0,4,38,4,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,406,2,0,0,2,4,0,3,0,0,7,53,6,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,404,1,0,0,1,3,0,0,1,0,2,24,5,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,405,2,0,0,1,2,0,0,2,0,4,17,6,0.081481481,0
defect4j,chart,org/jfree/data/time/Day,9,341,2,0,0,1,2,0,1,0,0,3,42,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,340,2,0,0,1,2,0,1,0,0,3,39,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,343,1,1,0,1,2,0,4,0,0,6,47,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,342,0,0,0,1,2,0,2,0,0,2,17,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,344,2,0,0,1,2,0,2,0,0,4,40,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,346,0,0,0,2,4,0,3,0,0,3,36,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,210,1,0,0,1,3,1,0,0,0,2,24,2,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,240,1,0,0,0,0,0,0,0,0,1,18,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,249,1,0,0,0,0,0,0,0,0,1,16,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,129,2,0,0,0,0,0,0,0,0,3,15,6,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,526,2,2,0,1,2,1,0,0,0,5,36,4,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,527,2,2,0,1,2,1,0,0,0,5,40,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,251,1,0,0,1,2,0,2,0,0,4,52,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,322,2,0,0,1,2,0,2,0,0,4,38,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,321,1,1,0,1,2,0,4,0,0,6,44,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,320,0,0,0,1,2,0,2,0,0,2,17,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,324,0,0,0,2,4,0,3,0,0,3,36,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,107,4,0,0,1,3,4,0,0,0,8,72,2,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,109,2,3,0,3,7,0,0,0,0,5,39,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,317,2,0,0,1,2,0,1,0,0,3,37,5,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,339,2,0,0,1,2,0,1,0,0,3,37,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,110,2,0,0,0,0,0,0,0,0,3,17,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,118,3,1,0,1,3,0,0,0,0,4,37,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,457,3,1,0,0,0,0,0,0,0,4,24,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,456,2,0,0,0,0,1,0,0,0,3,17,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,451,3,1,0,1,3,0,0,0,0,4,34,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,450,3,0,1,1,2,0,0,0,0,4,64,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,529,3,2,0,0,0,0,0,0,0,5,33,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,319,2,0,0,1,2,0,1,0,0,3,42,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,231,1,0,0,0,0,0,0,0,0,1,17,5,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,128,2,3,0,4,9,0,4,0,0,9,68,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,120,2,0,0,0,0,0,0,0,0,3,19,6,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,449,3,4,0,3,6,1,2,0,0,10,68,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,250,1,0,0,1,2,0,2,0,0,4,54,4,0.07,0
defect4j,chart,org/jfree/data/time/SpreadsheetDate,9,136,1,0,0,1,2,0,4,0,0,6,43,4,0.07,0
defect4j,chart,org/jfree/data/time/Day,9,318,2,0,0,1,2,0,1,0,0,3,39,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,499,1,2,0,2,5,0,0,0,0,3,22,4,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,792,3,0,0,1,2,0,0,1,0,4,45,5,0.07,0
defect4j,chart,org/jfree/data/time/SerialDate,9,528,2,2,0,1,2,1,0,0,0,5,40,4,0.07,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,142,3,0,0,0,1,0,0,0,0,3,65,4,0.060606061,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,143,0,0,0,0,1,0,0,1,0,1,11,6,0.052777778,0
defect4j,chart,org/jfree/data/time/SerialDate,9,137,1,0,0,1,2,2,0,0,0,3,38,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,92,1,0,0,2,4,0,1,1,0,3,68,3,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,203,1,0,0,1,3,0,0,1,0,2,39,5,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,204,2,0,0,1,2,0,0,2,0,4,54,6,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,205,1,0,0,3,6,0,4,0,0,6,53,6,0.046153846,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,215,1,0,0,0,0,0,0,0,0,1,14,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,149,1,0,0,1,2,2,0,0,0,3,61,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,141,1,0,0,1,2,2,0,0,0,3,51,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,145,1,0,0,1,2,2,0,0,0,3,61,2,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,546,1,0,0,0,0,0,0,0,0,1,14,6,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,544,1,0,1,1,2,1,0,0,0,4,44,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,545,2,1,0,1,3,0,0,0,0,3,24,4,0.046153846,0
defect4j,chart,org/jfree/data/time/SerialDate,9,156,1,0,0,0,0,0,0,0,0,1,52,3,0.046153846,0
defect4j,chart,org/jfree/data/time/Day,9,96,3,0,0,1,2,0,2,0,0,5,63,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,92,3,0,0,1,2,0,2,0,0,5,67,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,88,3,0,0,1,2,0,2,0,0,5,65,3,0.03125,0
defect4j,chart,org/jfree/data/time/Day,9,83,1,0,0,0,0,3,0,1,0,5,45,2,0.03125,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,561,0,0,0,1,2,0,3,0,0,4,25,5,0.018333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,575,0,0,0,1,2,0,3,0,0,3,18,5,0.018333333,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,574,3,0,0,1,2,0,0,2,0,5,64,4,0.018333333,0
defect4j,chart,org/jfree/data/time/Year,9,176,1,0,0,1,2,0,2,0,0,4,54,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,177,1,0,0,1,2,0,2,0,0,4,52,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,233,3,0,0,1,2,0,2,0,0,5,54,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,96,2,0,0,1,3,1,0,0,0,3,23,2,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,97,3,1,0,1,3,0,0,0,0,4,46,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,317,1,0,0,1,3,0,0,1,0,2,25,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,234,2,0,0,1,2,0,2,0,0,4,38,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,319,2,1,0,1,2,0,2,0,0,6,33,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,104,0,0,0,2,4,0,3,0,0,3,28,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,103,2,0,0,1,2,0,0,0,0,3,25,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,218,1,0,0,0,0,0,0,0,0,1,17,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,136,1,0,0,0,0,0,0,0,0,1,17,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,237,0,0,0,2,4,0,3,0,0,3,36,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,336,1,0,0,0,0,0,0,0,0,1,14,4,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,318,2,0,0,1,2,0,0,2,0,4,19,6,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,253,2,0,0,1,2,0,2,0,0,4,40,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,252,3,0,0,1,2,0,2,0,0,5,59,5,0.015873016,0
defect4j,chart,org/jfree/data/time/Year,9,256,0,0,0,2,4,0,3,0,0,3,36,5,0.015873016,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,588,0,0,0,1,2,0,3,0,0,4,25,5,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,603,0,0,0,1,2,0,3,0,0,3,18,5,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,602,3,0,0,1,2,0,0,2,0,5,64,4,0.013636364,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,107,2,0,0,2,4,0,0,1,0,3,32,4,0.009722222,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,155,3,0,0,0,1,0,0,0,0,3,65,4,0.008,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,741,1,1,0,3,6,0,3,0,0,5,65,7,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,742,1,0,0,0,0,0,0,0,0,2,24,7,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,542,0,0,0,1,2,0,1,0,0,2,62,7,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,546,0,0,0,1,2,0,1,0,0,1,20,9,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,545,1,0,0,1,3,0,0,0,0,1,13,6,0.004938272,0
defect4j,chart,org/jfree/data/general/Series,9,327,5,2,0,1,3,0,0,0,0,8,55,4,0.004938272,0
defect4j,chart,org/jfree/data/general/Series,9,326,2,0,0,2,4,0,1,1,0,4,57,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,93,1,1,0,1,3,0,0,0,0,2,21,4,0.004938272,0
defect4j,chart,org/jfree/data/general/SeriesChangeEvent,9,61,1,0,0,1,2,0,0,0,0,1,14,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,96,2,0,0,0,0,0,0,0,0,3,21,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,97,2,0,0,0,0,0,0,0,0,3,19,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,491,1,1,0,1,3,0,0,0,0,2,19,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,494,1,0,0,4,9,0,4,0,0,6,64,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,92,3,0,0,1,3,1,0,2,0,6,67,2,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeriesDataItem,9,116,1,0,0,0,0,0,0,0,0,1,19,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,341,1,0,0,2,4,0,2,1,0,4,49,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,509,1,0,0,1,2,0,2,0,0,3,20,7,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,506,1,0,0,0,0,0,0,0,0,2,22,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,372,0,0,0,2,4,0,3,0,0,3,38,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,748,2,1,0,1,3,0,0,0,0,3,24,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,507,1,0,0,1,2,0,1,0,0,2,27,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,740,0,1,0,2,5,0,1,0,0,2,25,4,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,744,1,0,0,0,2,0,0,0,0,1,24,8,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,515,1,0,0,1,2,0,2,0,0,3,20,9,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,514,0,1,0,3,7,0,4,0,0,5,43,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,516,1,0,0,0,0,0,0,0,0,3,13,8,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,510,1,0,0,0,0,0,0,0,0,3,13,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,513,1,1,0,2,4,0,2,1,0,5,59,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,538,1,1,0,2,5,0,1,0,0,3,45,6,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,508,1,1,0,1,3,0,0,0,0,2,17,4,0.004938272,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,9,70,1,0,0,0,0,2,0,2,0,5,74,1,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,536,1,0,0,1,3,0,0,0,0,1,12,4,0.004938272,0
defect4j,chart,org/jfree/data/general/Series,9,314,0,0,0,2,4,0,1,1,0,2,45,7,0.004938272,0
defect4j,chart,org/jfree/data/general/Series,9,313,1,0,0,1,3,0,0,0,0,1,18,5,0.004938272,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,240,1,0,0,1,2,0,1,0,0,2,24,5,0.003571429,0
defect4j,chart,org/jfree/data/general/Series,9,102,1,0,0,1,2,0,0,0,0,1,16,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,118,1,0,0,1,2,0,0,1,0,3,61,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,119,1,0,0,0,0,0,0,0,0,3,19,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,115,2,0,0,0,0,0,0,0,0,3,15,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,116,2,0,0,0,0,0,0,0,0,3,31,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,117,1,0,0,1,2,0,0,1,0,3,41,4,0,0
defect4j,chart,org/jfree/data/general/Series,9,111,3,0,0,1,3,1,0,2,0,6,54,2,0,0
defect4j,chart,org/jfree/data/general/Series,9,112,1,1,0,1,3,0,0,0,0,2,18,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,179,3,0,0,0,0,0,0,0,0,4,42,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,178,4,0,0,1,2,0,0,0,0,5,38,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,177,2,0,0,0,0,0,0,0,0,3,39,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,176,2,0,0,0,0,0,0,0,0,3,19,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,175,2,0,0,0,0,0,0,0,0,3,21,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,174,1,0,0,1,2,0,0,0,0,1,12,4,0,0
defect4j,chart,org/jfree/data/time/TimeSeries,9,180,3,0,0,0,0,0,0,0,0,4,37,4,0,0
defect4j,chart,org/jfree/data/time/RegularTimePeriod,9,161,1,0,0,1,2,3,2,1,0,7,71,2,0,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,280,0,1,0,3,7,0,4,0,0,5,47,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,271,0,1,0,3,7,0,4,0,0,5,49,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,292,0,0,0,1,2,0,2,0,0,2,17,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,277,1,0,0,2,4,0,0,0,0,1,28,5,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,278,1,1,0,2,4,0,4,0,0,6,56,5,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,274,1,0,0,1,2,0,2,1,0,4,50,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,293,1,1,0,2,4,0,4,0,0,7,48,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,276,1,0,0,2,4,0,0,0,0,1,28,5,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,288,0,0,0,2,5,0,4,0,0,5,29,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,265,1,1,0,1,3,0,0,0,0,2,17,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,284,1,0,0,1,2,0,3,0,0,4,40,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,285,2,1,0,1,3,0,0,0,0,3,19,6,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,268,1,1,0,1,3,0,0,0,0,2,17,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,279,1,0,0,1,3,0,0,0,0,2,15,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,295,0,0,0,0,0,0,0,0,0,1,12,4,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,291,0,0,0,1,2,0,2,0,0,2,17,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,283,1,0,0,1,2,0,3,0,0,4,40,7,1,0
defect4j,chart,org/jfree/chart/util/ShapeUtilities,11,389,1,0,0,2,4,3,2,0,0,6,62,2,0,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,488,0,0,0,3,6,0,4,1,0,5,65,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,484,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,485,3,0,1,3,8,0,1,0,0,7,67,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,480,1,1,0,1,3,0,0,0,0,2,30,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,481,3,1,1,3,8,0,1,0,0,8,67,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,472,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,477,3,0,1,2,6,0,1,0,0,6,64,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,476,1,1,0,1,3,0,0,0,0,2,29,4,1,0
defect4j,chart,org/jfree/data/Range,13,85,2,1,0,1,3,0,0,1,0,5,61,6,1,0
defect4j,chart,org/jfree/data/Range,13,87,1,0,0,1,2,0,0,1,0,2,40,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,277,1,0,0,2,4,0,0,0,0,1,27,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,279,2,0,0,0,1,0,0,2,0,5,61,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,278,1,0,0,2,4,0,0,0,0,1,27,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,461,0,0,1,2,4,0,0,0,0,3,12,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,462,0,1,1,4,8,0,2,0,0,7,43,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,463,1,0,1,3,6,0,0,2,0,5,61,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,464,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,465,1,0,0,1,2,0,3,0,0,4,33,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,468,1,1,0,1,3,0,0,0,0,2,28,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,450,2,0,1,1,2,0,0,0,0,4,18,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,453,1,1,0,1,3,0,0,0,0,2,30,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,452,0,0,1,2,4,0,0,0,0,3,12,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,459,2,0,1,1,2,0,0,0,0,4,18,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,458,2,0,0,1,2,0,3,1,0,6,46,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,292,1,0,0,0,1,0,0,2,0,3,53,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,296,2,0,0,1,2,0,3,1,0,6,45,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,323,2,0,0,2,4,0,3,1,0,6,70,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,322,1,1,1,7,14,0,4,0,0,11,67,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,320,2,0,1,1,2,0,0,0,0,4,19,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,282,1,1,0,1,3,0,0,0,0,2,28,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,449,2,0,0,1,2,0,3,1,0,6,45,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,443,0,1,1,4,8,0,2,0,0,7,44,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,444,1,1,0,1,3,0,0,0,0,2,29,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,445,1,0,0,0,1,0,0,2,0,3,53,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,287,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/AbstractBlock,13,443,1,0,0,2,4,0,3,0,0,5,51,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,295,1,1,0,1,3,0,0,0,0,2,29,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,436,1,1,0,1,3,0,0,0,0,2,31,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,435,0,0,1,2,4,0,0,0,0,3,12,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,311,0,0,1,4,8,0,2,0,0,6,28,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,301,2,1,1,2,4,0,2,0,0,6,42,7,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,300,1,1,0,1,3,0,0,0,0,2,30,4,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,302,1,0,0,0,1,0,0,2,0,3,53,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,307,2,0,1,1,2,0,0,0,0,4,18,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,306,2,0,0,1,2,0,3,1,0,6,46,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,147,3,1,0,1,3,0,0,0,0,4,43,5,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,298,2,0,1,1,2,0,0,0,0,4,19,6,1,0
defect4j,chart,org/jfree/chart/block/BorderArrangement,13,149,1,0,0,2,4,0,5,0,0,7,62,9,1,0
